artist_name,avg_duration
Four Tet,288.70485
Hermeto Pascoal,288.73098
One Man Army And The Undead Quartet,288.73098
Randy Houser,288.80934
The Sweetest Ache,288.83546
Nick Drake,288.86159
Theuns Jordaan,288.88771
Liléa narrative,288.9922
Headscan,288.9922
Marc Almond,289.04444
Juan Carmona,289.12281
Charlie Hall,289.12281
King Curtis,289.148935
Jamie Walters,289.17506
LFO,289.21424
Something Like Silas,289.27955
Elvis Costello,289.30567
Amon Tobin,289.30567
Color Filter,289.33179
Padi,289.3405
Tankard,289.35791
Margarida Pinto,289.35791
Robert Wyatt; Carla Bley; Steve Swallow; Jack DeJohnette; Terje Rypdal,289.38404
The Dream Academy,289.39709500000004
Grupo Niche,289.43628
Broken Social Scene,289.4624
Jordan Rudess,289.51465
Corinne Bailey Rae,289.52770999999996
Spock's Beard,289.5494766666667
Biz Markie,289.56689
Keef Baker,289.59302
Cradle Of Filth,289.61914
Lucky Dube,289.67138
Gregg Allman,289.67138
Nelly featuring Kelly Rowland,289.67138
Bill Wyman's Rhythm Kings,289.67138
Mistabishi,289.77587
David Byrne,289.802
Raul Seixas,289.82812
Fuck Buttons,289.85424
Lisa Stansfield;Ian Devaney;Andy Morris,289.88036
Burn In Silence,290.06322
Ophélie Winter,290.14159
John Waller,290.14159
Eight Frozen Modules,290.14159
Dionne Warwick,290.21995
Tina Dico,290.24608
Martin Tielli,290.2722
Bill Medley & Jennifer Warnes,290.32444
Phil Miller,290.42893
Gigi D'Alessio,290.42893
Glenmark/Eriksson/Strömstedt,290.42893
Eddie Santiago,290.42893
Brassmunk,290.5073
David Pack,290.54648499999996
Africando All Stars,290.61179
Lonnie Liston Smith,290.61179
Christina Rosenvinge,290.82077499999997
Dave Joy,290.84689
Doctors Of Madness,290.84689
Hubert Félix Thiéfaine,290.92526
Roxy Music,291.00363
Harry Chapin,291.00363
Carbon Leaf,291.01233666666667
Third Eye Blind,291.04716666666667
Rotting Christ,291.13424
SCHMOELLING_ JOHANNES,291.26485
Guerilla Black featuring Nate Dogg,291.3171
Jeff Wahl,291.3171
Caparezza,291.44771
MYSTIC PROPHECY,291.44771
Ice-T,291.47383
Harold Budd And Brian Eno,291.5522
Kevin Devine,291.591385
Division Day,291.60444
Diana Krall,291.693258
Concretes,291.7873
Index ID,291.81342
Magistrates,291.86567
Indochine,291.94404
Natalia Lafourcade,291.97016
Cut Chemist,292.12689
Korby Lenker,292.15302
Samuel Flynn Scott,292.15302
3rd Force,292.1791366666667
Adema,292.17914
Gabriel Gordon,292.23138
Bass Junkie,292.25751
Evereve,292.33587
JVOX,292.348935
Young Gunz / Beanie Sigel,292.44036
Nando Lauria,292.46649
Blind Mr. Jones,292.46649
Fat Joe,292.49261
Funker Vogt,292.53179
Albert Castiglia,292.53179
Curtis Stigers,292.53614666666664
Bjørn Svin,292.5971
Raymond Van Het Groenewoud,292.67546
Didier Lockwood,292.67546
Blue Oyster Cult,292.7102933333333
Aaron Shust,292.753835
Torres Dani és a Veni Styx,292.806075
Sarah Connor,292.80608
Base Ball Bear,292.80608
Uriah Heep,292.86703
Bradley Leighton,292.88444
Fatima Mansions,292.88444
The Felice Brothers,293.14567
Glenn Morrison,293.22404
Bob James,293.27628
Lisa Loeb & Nine Stories,293.27628
Jeff Beck,293.276285
Starship,293.35465
Boom Bip,293.36771
Mind:State,293.44608
Flotsam and Jetsam,293.53751
The Ipanemas,293.53751
Atomic Hooligan,293.56363
Stryper,293.57669
Mos Def,293.655055
Mitchell Akiyama,293.746485
The Silos,293.74648666666667
Krafty Kuts,293.77261
Queensryche,293.79873
Caddillac Tah,293.79873
Nuclear Valdez,293.82485
Aztec Camera,294.19057
Larkin Grimm,294.21669
Rossington Collins Band,294.22974999999997
Counting Crows,294.29506
Cyan Velvet Project,294.39955
Judy Collins,294.42567
Annihilator,294.47791
Tarrus Riley,294.51709500000004
Plies,294.55628
Donna Maria,294.60853
Ratatat,294.63465
The Out Crowd,294.71302
Sl2,294.81751
Beverlei Brown,295.02649
DJ Shadow,295.05261
Anthrax,295.10485
Eskju Divine,295.13098
Deer Tick,295.1571
Radikal Dub Kolektiv,295.18322
Sefyu,295.20934
Miles Benjamin Anthony Robinson,295.248525
Múm,295.40526
Jesse Cook,295.41832
Air Liquide,295.47057
Heaven 17,295.52281
Fehlfarben,295.53587500000003
The Smashing Pumpkins,295.627305
Bonobo feat.  Bajka,295.69261
Blood Red Throne,295.81016
Jazzy B,295.8624
Glampire,295.91465
Zita Swoon,295.96689
Lindstrøm,296.01914
Charles De Goal,296.0322
Digitalism,296.0322
International Observer,296.04526
Riserva Moac,296.09751
H-Blockx,296.09751
Guy,296.12363
Issa Bagayogo,296.12363000000005
Brent Bourgeois,296.17587
Jan Hammer,296.25424
Procol Harum,296.2673
City,296.28036
Leonard Cohen,296.31955000000005
Dave Douglas,296.41098
Jamelão,296.46322
The Buggles,296.48934
Peter Kater,296.515465
Chris Spheeris,296.59383
Westbam,296.619955
nor elle,296.64608
Chris Farlowe,296.75057
Issam Houshan,296.85506
Spice Girls,297.00308333333334
Underground Resistance,297.01179
Rasta Bigoud,297.03791
3 Canal,297.11628
Jaga Jazzist,297.1424
Metal Church,297.16853
Bass Trip,297.19465
Brian Posehn,297.24689
Mokoma,297.29914
Luther Vandross,297.32526
Jim Bob,297.482
Pohlmann.,297.53424
The Tractors,297.61260500000003
Decoded Feedback,297.61261
Larry Graham & Graham Central Station,297.69098
Rob Zombie,297.74322
Isobel Campbell / Mark Lanegan,297.74322
Destroid,297.79546
Miriodor,297.79546
Wilderness,297.84771
Sweet Billy Pilgrim,297.87383
Die Unsichtbaren,297.873835
The Waybacks,297.97832
Appendix Out,297.97832
Jeff Lang,298.00444
Nightmares On Wax,298.0044433333333
Axel Krygier,298.10893
DJ Krush & Toshinori Kondo,298.21342
America,298.21342
Marilyn Manson,298.21342
Ghostland Observatory,298.23955
Sawt El Atlas,298.23955
Grand Funk Railroad,298.3113825
Asphyx,298.4224
Kante,298.44853
Stream of Passion feat. Ayreon,298.47465
89ers,298.50077
Blumentopf,298.52689
David Lee Roth,298.55302
Edwin McCain,298.60526
Ian Dury & The Blockheads,298.657505
Peter Frampton,298.65751
Suicide Booth,298.65751
Mighty Mo Rodgers,298.73587
Grayskul,298.78812
Megablast,298.84036
KT Tunstall,298.97098
The Chrome Cranks,299.02322
Nick Cave & The Bad Seeds,299.101585
Con & Dec_ The Bachelors,299.15383
Coburn,299.25832
Kill The Client,299.31057
Nicola Conte,299.31057
Mick Ronson,299.31057
OneRepublic,299.38893
Maggie Reilly,299.41506
Bill Whelan,299.493425
Grupo Gale,299.51955
Carl Crack,299.57179
Speech,299.715465
Vasco Rossi,299.78077
Paula Toller,299.83302
Julee Cruise,299.91138
Ross 154,299.98975
Le Loup,300.00281
Jesse Saunders,300.22485
2raumwohnung,300.264035
Xploding Plastix,300.2771
Stevie Nicks,300.56444
Queen Latifah,300.59056499999997
Timo Räisänen,300.66893
Ruben Blades,300.73424
Colin James,300.85179
The Blue Aeroplanes,300.890975
Lamb Of God,300.95628
Negative Format,301.03465
Digitonal,301.11302
Robbie Dupree,301.13914
Sonny Criss,301.19138
Dionysus,301.24363
Donald Lawrence,301.29587
Deep Dish,301.34812
DJ Wally,301.47873
Vicarious Bliss,301.5571
Skeewiff,301.6093433333333
The Fray,301.63546
Jake Owen,301.63546
DJ Cheb I Sabbah,301.68771
Royksopp,301.71383
The Rapture,301.76608
Solitude Aeturnus,301.89669
Solveig Slettahjell,301.90975000000003
Sergio Denis,301.94893
Abuela Coca,301.97506
Saint Etienne,301.99247
Lisa Lisa & Cult Jam,302.00118
Monika Kruse@Voodooamt,302.00118
Goldheart Assembly,302.00118
Crowded House,302.02729999999997
Melissa Etheridge,302.10567
Agonoize,302.15791
Michael Franks,302.2624
Michael Allen Harrison,302.28853
LU-LU,302.36689
Andraé Crouch & Solid Gospel,302.41914
Herbie Hancock / Corinne Bailey Rae,302.52363
Johannes Schmoelling,302.52363
Dogs Of Peace,302.54975
Los Inquietos,302.602
DJ Deeon,302.62812
Y&T,302.65424
Spirit of the West,302.65424
Ashlee Simpson,302.68036
Tania Maria,302.70648500000004
TO/DIE/FOR,302.70649
Cassettes Won't Listen,302.73261
Rainhard Fendrich,302.81098
Luca Carboni,302.96771
The Devin Townsend Band,303.0112466666667
Ronny Jordan,303.01995
[re:jazz],303.04608
JennyAnyKind,303.12444
Men_ Women & Children,303.15057
Vince Guaraldi Trio,303.15057
Manual,303.22893
Jimpster,303.26811499999997
Lost Boyz,303.268115
Mary Black,303.34648500000003
Lionrock,303.38567
Soul Captain Band,303.38567
Susheela Raman,303.411795
Tom Trago,303.43791
Paik,303.59465
The Neon Judgement,303.67302
Mercyful Fate,303.69914
Rachael Yamagata,303.80363
Republica,303.82975
The Autumns,303.84281
Graham Coxon,303.8732866666667
Jane Monheit,303.882
The Beloved,303.93424
Adelitas Way,304.03873
Parts & Labor,304.1171
Marumari,304.27383
Minimum Vital,304.27383
Gorilla Zoe featuring Boyz N Da Hood,304.32608
Suicidal Romance,304.57424000000003
The Kovenant,304.5873
Space Raiders,304.63955
38 Special,304.66567
Ana Belén,304.67873
Tracie Spencer,304.79628
Abraham Laboriel,304.835465
Heartless Bastards,304.90077
Tricky,304.98567
Basic Element,304.9922
Shaun Escoffery,305.03138
Republika,305.03138
Glass Ghost,305.10975
Aswad,305.10975
Big & Rich,305.13587
Indo Aminata,305.24036
Aphasia,305.24036
Shabazz The Disciple,305.24036
Aldo Nova,305.29261
Moving Ninja,305.34485
Rihanna,305.34485
SCYCS,305.37098
Neaera,305.37098
John Littlejohn,305.3971
Floetry,305.42322
Randy Crawford / Joe Sample,305.50159
Ravi Shankar,305.579955
Everything But The Girl,305.65832
SCSI-9,305.73669
Jackie McLean,305.8673
Love & Money,305.8673
Stellastarr*,305.8673
The B-52's,305.89342
Freeland,305.91954499999997
Walter Horton,305.997915
Goldfrapp,306.05016
Jenni Vartiainen,306.15465
Oumou Sangare,306.20689
PFR,306.31138
*Shels,306.415875
Bell Orchestre,306.52036
Donald Fagen,306.57261
Brakes,306.80771
Tribal Tech,306.9122
We Have Band,306.96444
Jamie Foxx,306.990565
Mick Clarke,306.99057
McGuinness Flint,307.01669
Ina Deter,307.029755
Mind.In.A.Box,307.055875
Udo Lindenberg,307.10812
Naoki Kenji,307.17342
Olivia Ruiz,307.23437666666666
Savatage,307.33016
Super_Collider,307.35628
Ultrabeat,307.48689
Bløf,307.513015
Russ Chimes,307.56526
Enzo Jannacci,307.56526
Cold Blood,307.61751
Southern Gentlemen,307.826485
U2,307.91464874999997
Slavic Soul Party!,308.03546
Cirrus,308.08771
Witchcraft,308.166075
Die Fantastischen Vier,308.20961666666665
Whitney Houston,308.2792733333333
Galliano,308.28362500000003
Ben Westbeech,308.29669
Patrice Rushen,308.29669
Baby Boy Da Prince,308.37506
From Monument To Masses,308.40118
Chris Cagle,308.45342
The Move,308.45342
The Cure,308.557915
Krafty Kuts vs Freestylers,308.63628
Trinere,308.649345
KALYLIVEDUB,308.68853
The Human League,308.714645
Drop The Lime,308.71465
Sheryl Crow,308.766895
Seth Troxler & Patrick Russell,308.92363
Kenny Dorham,308.97587
STEELHEART,309.2371
The Crüxshadows,309.537505
The Foundry Field Recordings,309.55057
Looptroop,309.65506
Paatos,309.65506
Govi,309.67247
Richard Ashcroft,309.68118
Phyllis Hyman,309.72036
Véronique Sanson,309.75955
Harry Manx,309.78567
Amaral,309.79873
Grin,309.81179
Roky Erickson,309.850975
Princess Superstar,309.96853
Rip Van Hippy,310.04689
Howlin' Wolf,310.04689
Lennie Tristano,310.059955
Working Week,310.22975
Topmodelz,310.25587
Megashira,310.41261
Amorphis,310.5171
Cameo,310.608525
Minnie Riperton Featuring José Feliciano,310.64771
Band Of Susans,310.64771
Chasing Furies,310.85669
Saian Supa Crew,310.85669
Andrew Vasquez,310.96118
The Shapeshifters,311.01342
Circle II Circle,311.01342
Xzibit,311.11791
Miranda Lee Richards,311.24853
Marusha,311.43138
The Horrors,311.66649
Shelleyan Orphan,311.69261
Lady Sovereign,311.69261
Bitch Alert,311.82322
Nevermore,311.84934
Gotye,311.92771
Jose Padilla,311.95383000000004
Uncle Kracker,312.0322
Terri Walker,312.08444333333335
Kiln,312.11057
Matt Mays,312.12363
High Tone,312.16281000000004
Astrud Gilberto with Stanley Turrentine,312.18893
Foy Vance,312.2673
The Mermen,312.29342499999996
Caribou,312.34567
The Delgados,312.39791
Mindless Faith,312.47628
Kenny G,312.48933999999997
Luke Eargoggle,312.52853
Spahn Ranch,312.65914
Dive,312.68526
Fred Hammond,312.68526
Bally Sagoo,312.78975
LeggoBeast,312.86812
Kat DeLuna featuring Elephant Man,312.92036
Hanne Hukkelberg,312.92036
Wynton Kelly,312.99873
Angel City,313.23383
Gipsy Kings,313.246895
Plump DJs,313.246895
Across Five Aprils,313.36444
Twisted Charm,313.36444
Al DiMeola,313.36444
Dave Grusin,313.44281
Brand New Sin,313.468935
Ponto De Equilíbrio,313.49506
MANDRAGORA SCREAM,313.5473
The Grassy Knoll,313.57342
Silmarils,313.59955
U96,313.83465
The Dylans,313.83465
Astrobrite,313.86077
Black Messiah,313.87383
Michael Gettel,313.92607499999997
Vonda Shepard,314.01751
The Watson Twins,314.01751
Daddy Freddy,314.06975
Cockney Rebel,314.122
Big Muff,314.25261
Glenn Mercer,314.43546
Babylonia,314.43546
Hot Tuna,314.4681175
George S. Clinton,314.48771
Rupert Holmes,314.51383
Steven Delopoulos,314.51383
Arc Angels,314.51383
The Love Unlimited Orchestra,314.5922
Poi Dog Pondering,314.5922
Twista feat. Bone Thugs N Harmony,314.72281
Leona Lewis,314.72281
Norman Bass,314.72281
Zombie Nation,314.74893499999996
David Bowie,314.76199499999996
Moonspell,314.892605
The Notwist,314.90567
Switchblade Symphony,315.03628
Blackfield,315.0624
Sunny Day Real Estate,315.10594
The Dresden Dolls,315.114645
Johnny Adams,315.19302
Samantha Fox,315.310565
Cabaret Voltaire,315.43682333333334
O'2L,315.58485
Interlope,315.66322
Gérard Manset,315.68934
B21,315.76771
DAT Politics,315.79383
Diorama,315.85478333333333
Sylk 130,315.85914
The Pointer Sisters,315.91138
Stomy Bugsy,315.924445
Eric Burdon,316.002815
Twisted Sister,316.08118
ALL:MY:FAULTS,316.21179
Benassi Bros. Feat. Sandy,316.250975
Guns N' Roses,316.25532666666663
Thione Seck,316.2771
Saturday's Heroes,316.3424
Callisto,316.36853
Benassi Bros ft. Sandy,316.52526
Jesper Dahlback,316.65587
Josh Groban,316.7255333333334
Psilodump,316.78648499999997
Be Bop Deluxe,316.89098
Wayne Watson,316.89098
Fred Van Hove,316.9171
Carach Angren,316.94322
Résistance,317.09995
Violadores del Verso,317.09995
Candy Dulfer,317.12608
Ghymes,317.17832
Shannon McNally,317.28281
The Cassandra Complex,317.30893
Fyfe Dangerfield,317.36118
Modeselektor,317.41342
Mystic Revealers,317.46567
Twiggy Frostbite,317.54404
Britney Spears,317.57016
Mariah Carey,317.82615999999996
Paquito D'Rivera,317.85751
Thom Yorke,317.93587
Kool & The Gang,317.948935
Ordo Rosarius Equilibrio,317.98812
The Timewriter,318.17098
Nostalgia 77,318.27546
The Temptations,318.30159
E-Type,318.32771
Capital Inicial,318.379955
Marc Antoine,318.4322
Cerrone,318.45832
The Futureheads,318.48444
Thy Serpent,318.53669
Larry Garner,318.56281
Lighthouse Family,318.61506
Clannad,318.75873
The Farm,318.78485
Nueva Vulcano,318.79791
The Mount Fuji Doomjazz Corporation,318.85016
Mr. Scruff,318.91546500000004
Alex Bugnon,318.95465
PWRFL Power,319.29424
Aquarian Dream,319.42485
Hank Dogs,319.50322
Alex Skolnick Trio,319.52934
Marc Anthony,319.73832
Steel Pulse,319.79057
Unwound,319.92118
Scouting for Girls,319.92118
Tingsek,319.9473
Bob James And Earl Klugh,319.98213
A Thousand Knives Of Fire,320.10404
Reeko,320.26077
Andreas Dorau,320.33043
Sugar Minott,320.37832000000003
Nelson Rangell,320.49587
Nic Endo,320.522
Palehorse,320.54812
Kavinsky,320.613425
People Under The Stairs,320.65261
Insides,320.67873
Tina Turner,320.7571
Jomanda,320.80934
Riva Starr,321.09669
Matthew Good Band,321.12281
Radka Toneff,321.17505666666665
CLUB NOUVEAU,321.21424
Blood For Blood,321.33179
Dimlite,321.43628
The White Birch,321.48853
Kitaro,321.51465
Cirque du Soleil,321.59302
The Jelly Jam,321.64526
The Album Leaf,321.65832
Ladyhawk,321.74975
Sexton Blake,321.802
Tears For Fears,321.89778
Black Box Recorder,321.90649
Moriarty,322.06322
Necromantia,322.19383
Scan X,322.32444
Isildurs Bane,322.37669
Kyle Eastwood,322.69016
VARGO feat. Dan Millman,322.84689
Primal Scream,322.89914
Ramadanman,322.92526
Foxy,322.97751
Nick Cave,323.082
B12,323.1473
Celesty,323.18649
Theodor Bastard,323.26485
Emmon,323.39546
2002,323.44771
Thin Lizzy,323.65669
Chicks On Speed,323.65669
Electronic,323.68281
Nils Petter Molvaer,323.83955
The Headhunters,323.91791
Steely Dan,323.95274666666666
Formula 3,323.97016
System and Station,324.07465
Jacob Miller,324.12689
My Latest Novel,324.17914
Bleeding Hearts,324.19219999999996
Commodores,324.218325
Jesse Sykes & The Sweet Hereafter,324.30975
Smalltown Poets,324.32281
Boney James,324.49261
Dokken,324.79301499999997
Gravediggaz,324.81914
Tin Tin Out,324.923625
MNEMIC,325.0324733333333
E. A. POE,325.04118
Vanden Plas,325.06077000000005
The High Dials,325.19791
Wheat,325.22404
Monodeluxe,325.22404
Mael Mórdha,325.22404
September,325.40689
Vincent De Moor,325.446075
Buckethead,325.51138000000003
Porcupine Tree,325.56363
Camiel,325.642
DESTRUCTION,325.72036
Sodamnloud,325.72036
Black Uhuru,325.877095
Thomas Anders,325.8771
Bag Raiders,326.1122
Moodorama,326.13832
Kool Moe Dee,326.151385
Dragonland,326.21669
Tokyo Black Star,326.26893
Thelonious Monk,326.36472
Crime And The City Solution,326.37342
Three 6 Mafia,326.42567
O.S.I.,326.42567
The Golden Palominos,326.47791
R De Rumba,326.53016
HAMMERFALL,326.55628
X-Raided,326.5824
Nikka Costa,326.63465
The Gladiators,326.66077
Suburban Knight,326.713015
The Gena Rowlands Band,326.76526
Morcheeba,326.81751
Rhian Sheehan,326.85668999999996
David Holmes,326.86975
Alela Diane,326.922
Gazzara,327.00036
J. Tillman,327.02649
Think About Mutation,327.02649
Handsome Boy Modeling School,327.07873
Bobbi Humphrey,327.13098
Soulive,327.36608
Redjetson,327.36608
Lonnie Plaxico,327.40090333333336
Mike Bloomfield,327.42703
Sally Shapiro,327.44444
Minitel Rose,327.49669
BT,327.5053966666666
Tristeza,327.83628
Sevara Nazarkhan,327.83628
And So I Watch You from Afar,327.99302
The Creatures,327.99302
1200 Micrograms,328.05397
Oliver Nelson,328.07138
Lalleshwari (Katie Jane Garside),328.14975
Tesla,328.18457666666666
Robin Williams,328.22812
Frank Strozier,328.54159
Sun Kil Moon,328.62866333333335
David Axelrod,328.64608
Heikki Silvennoinen,328.6722
Mike Nero,328.69832
Avantasia,328.69832
Aquagen,328.737505
Butane,328.82893
Kevin Hewick,328.85506
Hail Social,328.85506
Louise Attaque,328.88118
Benga,329.06404
El Chojin (F),329.09016
Tim Rayborn,329.33832
Klute,329.35138500000005
Ultra Flirt,329.66485
Dr. Dre / Thomas Chong / Mary J. Blige / Rell,329.7171
Moloko,329.87383
Royal Gigolos,329.96526
Rotersand,330.00444
Cub Country,330.05669
Scorpions,330.06975
Autechre,330.15465
Bruford,330.1873
Scotty D. revisits U1,330.21342
Unshine,330.26567
Alaska Y Dinarama,330.48771
Jackson And His Computer Band,330.55301499999996
The Seeds,330.56608
Tim Van Eyken,330.57914
Sneaker Pimps,330.73587
He Is Legend,330.78812
Hezekiah Walker & LFC,330.81424
Ron Basejam,330.866485
Grand Stand,331.166895
And Also the Trees,331.20608
Lee Morgan,331.284445
Sol Invictus,331.31927333333334
Azaxx,331.33669
Kurtis Blow,331.44118000000003
Molella,331.67628
Sade,331.7024
Galerie Schallschutz,331.88526
L.A. Guns,331.88526
Wynton Marsalis Septet,331.93751
Esbjörn Svensson Trio,331.96363
Enemy,332.01587
Transatlantic,332.12036
Stadio,332.22485
Preservation Hall Jazz Band,332.26403500000004
Organic Grooves,332.32934
Dave Grusin / Mike Fisher / Omar Hakim / Branford Marsalis / Marcus Miller,332.32934
Tim Buckley,332.381585
Christian Scott,332.40771
Infected Mushroom,332.43383
Jhelisa,332.45995
Edgewater,332.5122
Lykke Li,332.64281
Monica Zetterlund / Bill Evans Trio,332.72118
Tal M. Klein,332.90404
DJ Jazzy Jeff & The Fresh Prince,332.93016
I:Scintilla,332.9824
Solitary Experiments,333.00853
Soul Mekanik,333.00853
Manolito Simonet y su Trabuco,333.06077
Max Roach,333.08689
Dave Specter,333.322
Melanie,333.49179
Fangoria,333.63546
Julianna Barwick,333.76608
Silverchair,333.7922
General Midi,333.84444
The Damned,333.87057
Rattlemouth,333.89669
Don Griffin,334.07955
Johan Skugge,334.18404
Cuff the Duke,334.21016
Franky Tunes,334.21016
Luar Na Lubre,334.24934499999995
Zounds,334.31465
Baaba Maal,334.406075
Sevendust,334.52363
Groupa,334.52363
American Head Charge,334.52363
Samsas Traum,334.575875
Alex Gaudino_ Jason Rooney,334.602
Liquid Zen,334.70649
Agent Alvin,334.78485
The Freed Unit,334.94159
ATB,335.0286633333333
Rickie Lee Jones,335.38567
Nosferatu,335.41179
The Wolfgang Press,335.43791
Caribou (formerly Dan Snaith's Manitoba),335.56853
Gowan,335.62077
Top Billin,335.67302
Barbra Streisand;Michael Crawford,335.67302
Asheni,335.67302
Mitsoura,335.72526
Freemasons,335.85587
Isaac Delgado,336.1171
Soziedad Alkoholika,336.19546
Wagon Christ,336.22159
Jah Wobble,336.27383
Dispatch,336.29995
Mike Marshall & Chris Thile,336.32608
Najee,336.32608
Art Lande_ Jan Garbarek,336.37832
Master Blaster,336.43057
Midge Ure,336.50893
Ace Enders & A Million Different People,336.61342
Little Beaver,336.77016
Salvador,336.90076999999997
Donald Byrd,336.97914
OOIOO,337.161995
Country Joe McDonald,337.16199500000005
Jeff Mangum,337.44934
B.E.N & Mr. Pit,337.52771
Nu:Tone & Logistics,337.55383
Lucky Soul,337.65832
Primus,337.880365
Post War Years,338.20689
Jimi Hendrix,338.30702833333334
Alice Peacock,338.49424
Hixxy,338.57261
Shakta,338.650975
Silkk The Shocker Featuring Master P/Mia X,338.65098
Jape,338.65098
Eurogliders,338.79465
VHS Or Beta,338.87302
Celelalte Cuvinte,338.88608
Belong,338.96444
Mauro Picotto,339.01669
Jeckyll & Hyde,339.186485
Geri Allen,339.48689
Soman,339.74812
Danny Breaks,339.76553333333334
Charlie Hunter,339.80036
Pagan's Mind,339.80036
Susumu Yokota,339.89179
Bermuda Triangle,340.21832
Leon Redbone,340.21832
Kristine W,340.348935
Joe Walsh,340.4273
Omnium Gatherum,340.81914
Nathaniel Bartlett,340.84526
William Basinski and Richard Chartier,340.92363
Diabolical Masquerade,340.94975
Prurient,341.002
Hugh Cornwell,341.05424
Savas Pascalidis,341.05424
Alison Brown,341.15873
Tina Arena,341.27628
The Underwolves,341.328525
Lonnie Brooks,341.36771
Pro>Tech,341.44608
Arne Zank,341.60281
Voivod,341.60281
Black Sabbath,341.641995
Atheist,341.73342
Tori Amos,341.73865
Groundation,341.75955
Grammatrain,341.81179
Confessor,341.850975
Max Melvin,342.15138
New Birth Brass Band,342.17751
Keep Of Kalessin,342.20363
Popa Chubby,342.30812
Jean Claude Ades & Vincent Thomas ft. Sam Obernik,342.36036
Vector Lovers,342.46485
Sten,342.62159
R. Kelly,342.80444
Second Skin,343.11791
Kraan,343.2224
The Joe Richardson Express,343.32689
Kirsty MacColl,343.37914
Delerium,343.40526
Kevin Kern,343.45751
Bone Thugs-N-Harmony,343.58812
Artesia,343.69261
Bola,343.7971
Blutengel,343.83628
James Blake,343.92771
The Gap Band,344.188935
Coheed and Cambria,344.24988666666667
The Kilimanjaro Darkjazz Ensemble,344.39791
Melys,344.5024
Markus Schulz,344.72444499999995
Beyoncé,344.92035999999996
Rob Threezy,344.99873
Pride Of Lions,345.0771
The Wiseguys,345.0771
Fragma,345.0771
Elliott Sharp`s Terraplane,345.10322
Andrea,345.10322
New Order,345.1554625
Maynard Ferguson,345.207705
Stafraenn Hakon,345.33832
808 State,345.377505
Frog Pocket,345.39056500000004
Mistress,345.46893
Karma To Burn,345.52118
Fad Gadget,345.65179
Daniele Silvestri,345.7824
Model 500,345.795465
Kenny Loggins,345.86077
The Intruders,345.86077
Level 42,345.88689
Enchant,345.92607499999997
Frank Raven,346.17424
Kenso,346.20036
Nimal,346.33098
Pulsedriver,346.61832
Scorn,347.01016
Patti Drew,347.0624
The Jason Bonham Band,347.16689
Dave Angel,347.27138
Regenerator,347.37586999999996
Sigur Ros,347.402
Pieces Of A Dream,347.42812
Los Toreros Muertos,347.42812
Astarte,347.50649
Sarah Cracknell,347.50649
Daniel Lanois,347.53261
Gary Numan,347.61097500000005
Hundred Year Storm,347.6371
Reuben Wilson,347.728525
Dub Pistols feat. Terry Hall,347.84608000000003
Ali Love,347.97669
Will Downing,348.05506
Solefald,348.05506
Fatback,348.05506
Kay D. Smith,348.26404
Ludovico Einaudi & Ballaké Sissoko,348.29016
Christopher O'Riley,348.31628
Los Prisioneros,348.55138
DJ Markitos,348.73424
Oliver Nelson / Joe Newman,348.86485
Pluto Project,348.9171
Carol Jiani,348.99546
Drumsound & Bassline Smith,349.02159
P. Diddy,349.04771
Leandra,349.1522
Babe Ruth,349.28281
Faithless,349.33506
Klaus Doldinger,349.3873
Frankie Goes To Hollywood,349.41342333333336
Fun 'Da' Mental,349.64853
Rebirth Brass Band,349.67465
Rocco,349.72689
Future Prophecies,349.739955
Johnny Hates Jazz,349.88363
Talvin Singh,350.09261
Giant Squid,350.30159
Jimmy Eat World,350.353835
Oli Brown,350.588935
KJ Sawka,350.64118
Terry Callier,350.65424
HEATHEN,350.693425
Hasna el Becharia,350.98077
Europe,350.98077
Proyecto Uno,351.03302
Martin Carthy,351.11138
James Blood Ulmer,351.34649
The Matthew Herbert Big Band,351.4771
10 Years,351.58159
The Bad Plus,351.63383
Ralph Myerz,351.63383
Built To Spill,351.65995
Prisma,351.86893
Planet X,351.86893333333336
Gigi D'agostino,351.96471333333335
James McMurtry,352.06485
Haujobb,352.15628
Seu Jorge & Velha Guarda da Mangueira,352.1824
Pete Belasco,352.23465
Headman,352.39138
Quantum Leap,352.46975
Ou Est Le Swimming Pool,352.70485
Lusine,352.796285
Shadows Fall,352.809345
Lisa Lynne,352.835465
Aes Dana,353.01832
Crystal Eyes,353.04444
Daft Punk,353.17506
Havana Black,353.25342
Faith No More,353.35791
Lee Ritenour,353.462405
Silvio Rodríguez,353.51465
Safri Duo / Clark Anderson,353.51465
Black Math Horseman,353.69751
RAUNCHY,353.7671666666667
Lucky Peterson,353.802
Cathedral,354.45506
The Flower Kings,354.48118
Atman,354.53342
Pan.thy.monium,354.66404
Tasavallan Presidentti,354.71628
Esa,354.7424
Foot Village,354.82077
DJ Fait,355.02975
Ascii Disko,355.02975
Chet Baker,355.04281
Lucinda Williams,355.082
The Tear Garden,355.11682666666667
Taylor Deupree,355.13424
Robert Cray,355.29098
The Walkabouts,355.29098
Jan Wayne,355.36934
Ojm,355.53914
Kreator,355.748115
Black Bonzo,355.91791
Robert Armani,355.930975
Wicked Jazz Sounds Band,355.97016
Captain Jack,356.04853
Jori Hulkkonen,356.04853
Blue Stew,356.10077
Aghast View,356.30975
Phil Kline,356.38812
Mortiis,356.4273
Stephen Mallinder,356.47954500000003
Seabound,356.8147833333333
